open_time,dt,close_time,symbol,interval,first_trade_id,last_trade_id,open,close,high,low,volume,number_of_trades,is_kline_closed,quote_asset_volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1.73573E+12,1/1/2025 11:55,1.74E+12,BNBUSDT,5m,0,0,707.61,707.57,707.78,707.27,215.001,951,False,152117.7902,120.716,85409.97438,0
1.73573E+12,1/1/2025 12:00,1.74E+12,BNBUSDT,5m,0,0,707.57,707.91,708.26,707.51,481.086,1828,False,340560.0121,210.239,148825.561,0
1.73573E+12,1/1/2025 12:05,1.74E+12,BNBUSDT,5m,0,0,707.91,706.84,707.91,706.82,567.903,1399,False,401615.5748,226.073,159872.5621,0
1.73573E+12,1/1/2025 12:10,1.74E+12,BNBUSDT,5m,0,0,706.84,706.6,707,706.5,292.927,1010,False,207015.6842,187.108,132230.1543,0
1.73573E+12,1/1/2025 12:15,1.74E+12,BNBUSDT,5m,0,0,706.61,707,707.2,706.53,760.625,1185,False,537694.1977,618.634,437311.4082,0
1.73573E+12,1/1/2025 12:20,1.74E+12,BNBUSDT,5m,0,0,706.99,707.22,707.79,706.99,360.6,1567,False,255106.4239,167.381,118411.3073,0
1.73573E+12,1/1/2025 12:25,1.74E+12,BNBUSDT,5m,0,0,707.22,706.9,707.45,706.79,337.254,1448,False,238451.3318,233.153,164848.3319,0
1.73573E+12,1/1/2025 12:30,1.74E+12,BNBUSDT,5m,0,0,706.91,706.93,707.36,706.81,232.804,1318,False,164613.5447,146.789,103796.6284,0
1.73573E+12,1/1/2025 12:35,1.74E+12,BNBUSDT,5m,0,0,706.93,707.19,707.57,706.76,195.637,1037,False,138344.0168,71.753,50746.11751,0
1.73574E+12,1/1/2025 12:40,1.74E+12,BNBUSDT,5m,0,0,707.2,707.05,707.67,706.92,289.599,1425,False,204784.6042,184.222,130268.6423,0
1.73574E+12,1/1/2025 12:45,1.74E+12,BNBUSDT,5m,0,0,707.05,706.03,707.05,706.03,447.135,1316,False,315936.0629,168.01,118709.3893,0
1.73574E+12,1/1/2025 12:50,1.74E+12,BNBUSDT,5m,0,0,706.03,706.14,706.4,705.97,239.404,1073,False,169053.4909,155.511,109808.9683,0
1.73574E+12,1/1/2025 12:55,1.74E+12,BNBUSDT,5m,0,0,706.14,706.29,706.31,706.06,399.33,868,False,282004.9709,340.495,240456.9783,0
1.73574E+12,1/1/2025 13:00,1.74E+12,BNBUSDT,5m,0,0,706.29,708.24,708.24,706.11,803.076,2109,False,567868.3967,575.744,407090.9493,0
1.73574E+12,1/1/2025 13:05,1.74E+12,BNBUSDT,5m,0,0,708.24,706.61,708.4,706.44,527.581,1888,False,373248.4626,179.327,126876.0295,0
1.73574E+12,1/1/2025 13:10,1.74E+12,BNBUSDT,5m,0,0,706.6,706.76,707.19,706.18,1325.634,2384,False,936476.197,887.26,626766.2985,0
1.73574E+12,1/1/2025 13:15,1.74E+12,BNBUSDT,5m,0,0,706.76,706.89,707.39,706.3,1227.271,2074,False,867300.0873,752.792,531928.138,0
1.73574E+12,1/1/2025 13:20,1.74E+12,BNBUSDT,5m,0,0,706.89,707.76,707.9,706.89,501.922,1648,False,355106.2868,295.377,208937.8618,0
1.73574E+12,1/1/2025 13:25,1.74E+12,BNBUSDT,5m,0,0,707.76,709.43,709.5,707.75,1243.854,3156,False,881393.6523,609.995,432251.3191,0
1.73574E+12,1/1/2025 13:30,1.74E+12,BNBUSDT,5m,0,0,709.43,710.1,710.3,709.42,1551.201,3742,False,1101469.895,966.463,686246.9933,0
1.73574E+12,1/1/2025 13:35,1.74E+12,BNBUSDT,5m,0,0,710.1,708.99,710.1,708.84,835.855,1808,False,593031.6158,277.567,196913.482,0
1.73574E+12,1/1/2025 13:40,1.74E+12,BNBUSDT,5m,0,0,709,709.03,709.28,708.69,390.897,1536,False,277125.2806,143.615,101818.9608,0
1.73574E+12,1/1/2025 13:45,1.74E+12,BNBUSDT,5m,0,0,709.02,709.59,709.6,708.57,236.314,1316,False,167578.965,93.19,66085.72624,0
1.73574E+12,1/1/2025 13:50,1.74E+12,BNBUSDT,5m,0,0,709.59,709.61,709.76,709.22,266.415,1094,False,189001.7867,173.231,122891.9582,0
1.73574E+12,1/1/2025 13:55,1.74E+12,BNBUSDT,5m,0,0,709.61,710.22,710.4,709.44,930.487,1511,False,660619.5101,685.49,486661.7865,0
1.73574E+12,1/1/2025 14:00,1.74E+12,BNBUSDT,5m,0,0,710.22,709.69,710.5,708.34,2029.628,5808,False,1439882.915,1014.524,719751.8775,0
1.73574E+12,1/1/2025 14:05,1.74E+12,BNBUSDT,5m,0,0,709.68,709.16,710.24,709.02,541.286,2665,False,384060.7548,203.26,144234.753,0
1.73574E+12,1/1/2025 14:10,1.74E+12,BNBUSDT,5m,0,0,709.16,708.82,709.6,708.8,886.928,1452,False,628874.2385,209.026,148217.3256,0
1.73574E+12,1/1/2025 14:15,1.74E+12,BNBUSDT,5m,0,0,708.82,708.63,709.2,708.39,747.979,1821,False,530142.1013,388.719,275514.9837,0
1.73574E+12,1/1/2025 14:20,1.74E+12,BNBUSDT,5m,0,0,708.63,707.92,708.89,707.91,586.535,1351,False,415620.0305,164.487,116564.4583,0
1.73574E+12,1/1/2025 14:25,1.74E+12,BNBUSDT,5m,0,0,707.92,707.26,707.92,706.99,1184.639,2360,False,838064.9096,379.089,268198.7039,0
1.73574E+12,1/1/2025 14:30,1.74E+12,BNBUSDT,5m,0,0,707.27,706.11,707.27,706.11,764.732,3727,False,540278.951,306.209,216329.2428,0
1.73574E+12,1/1/2025 14:35,1.74E+12,BNBUSDT,5m,0,0,706.12,707.45,707.77,705.95,874.811,3404,False,618659.6896,415.572,293869.9681,0
1.73574E+12,1/1/2025 14:40,1.74E+12,BNBUSDT,5m,0,0,707.44,707.3,707.8,707.08,377.333,1716,False,266955.167,234.439,165865.8919,0
1.73574E+12,1/1/2025 14:45,1.74E+12,BNBUSDT,5m,0,0,707.3,708.32,708.72,706.52,1175.622,2015,False,831514.858,652.736,461828.4619,0
1.73574E+12,1/1/2025 14:50,1.74E+12,BNBUSDT,5m,0,0,708.32,708.28,708.66,708.2,144.323,1095,False,102239.0809,76.982,54536.57366,0
1.73574E+12,1/1/2025 14:55,1.74E+12,BNBUSDT,5m,0,0,708.29,708.02,708.66,708.01,274.738,1072,False,194618.4215,90.943,64424.43896,0
1.73574E+12,1/1/2025 15:00,1.74E+12,BNBUSDT,5m,0,0,708.02,708.06,708.43,707.5,336.011,1501,False,237905.0257,242.716,171855.4183,0
1.73574E+12,1/1/2025 15:05,1.74E+12,BNBUSDT,5m,0,0,708.07,708.69,708.84,707.95,529.223,1468,False,374830.3212,307.973,218136.6294,0
1.73574E+12,1/1/2025 15:10,1.74E+12,BNBUSDT,5m,0,0,708.68,707.36,708.68,707,323.411,1786,False,228911.9874,51.609,36518.84715,0
1.73574E+12,1/1/2025 15:15,1.74E+12,BNBUSDT,5m,0,0,707.36,707.78,707.97,706.93,338.368,2609,False,239390.6492,132.551,93790.62653,0
1.73574E+12,1/1/2025 15:20,1.74E+12,BNBUSDT,5m,0,0,707.77,707.6,707.9,707.07,589.436,2887,False,417036.1345,175.658,124266.1699,0
1.73575E+12,1/1/2025 15:25,1.74E+12,BNBUSDT,5m,0,0,707.59,707.11,707.69,707.06,233.816,1893,False,165401.2097,50.893,35999.95445,0
1.73575E+12,1/1/2025 15:30,1.74E+12,BNBUSDT,5m,0,0,707.11,706.9,707.69,706.9,174.649,1511,False,123501.9023,88.65,62685.98666,0
1.73575E+12,1/1/2025 15:35,1.74E+12,BNBUSDT,5m,0,0,706.9,706.55,706.91,706.4,664.995,1760,False,469862.2709,331.453,234186.3748,0
1.73575E+12,1/1/2025 15:40,1.74E+12,BNBUSDT,5m,0,0,706.55,707.2,707.22,706.39,1061.63,2224,False,750148.0082,988.534,698489.0341,0
1.73575E+12,1/1/2025 15:45,1.74E+12,BNBUSDT,5m,0,0,707.2,707.63,708.28,707.19,1445.836,3877,False,1023339.782,1205.273,853086.7162,0
1.73575E+12,1/1/2025 15:50,1.74E+12,BNBUSDT,5m,0,0,707.63,707.27,707.8,707.11,317.969,1819,False,224923.7124,85.518,60495.10256,0
1.73575E+12,1/1/2025 15:55,1.74E+12,BNBUSDT,5m,0,0,707.27,708.11,708.57,707.16,514.71,2051,False,364313.8868,349.609,247456.541,0
1.73575E+12,1/1/2025 16:00,1.74E+12,BNBUSDT,5m,0,0,708.11,706.87,708.48,706.59,797.176,2676,False,564148.3124,316.19,223773.9964,0
1.73575E+12,1/1/2025 16:05,1.74E+12,BNBUSDT,5m,0,0,706.87,707.57,707.77,706.87,388.271,1783,False,274593.4962,253.52,179296.8499,0
1.73575E+12,1/1/2025 16:10,1.74E+12,BNBUSDT,5m,0,0,707.57,706.56,707.57,706.36,741.875,1793,False,524332.0533,222.724,157428.4638,0
1.73575E+12,1/1/2025 16:15,1.74E+12,BNBUSDT,5m,0,0,706.56,705.27,706.56,704.98,1686.906,3198,False,1189909.233,372.686,262931.8738,0
1.73575E+12,1/1/2025 16:20,1.74E+12,BNBUSDT,5m,0,0,705.27,706.2,706.2,705.27,981.527,1868,False,692707.4903,358.667,253109.5529,0
1.73575E+12,1/1/2025 16:25,1.74E+12,BNBUSDT,5m,0,0,706.2,705.5,706.26,705.5,408.288,1260,False,288182.3329,190.683,134577.8834,0
1.73575E+12,1/1/2025 16:30,1.74E+12,BNBUSDT,5m,0,0,705.51,705.21,705.51,704.81,410.841,1992,False,289718.0486,210.293,148299.0634,0
1.73575E+12,1/1/2025 16:35,1.74E+12,BNBUSDT,5m,0,0,705.21,705.3,705.7,705,219.009,1492,False,154492.471,112.565,79407.62547,0
1.73575E+12,1/1/2025 16:40,1.74E+12,BNBUSDT,5m,0,0,705.29,704.58,705.3,704.55,194.242,1163,False,136927.8028,120.465,84921.19353,0
1.73575E+12,1/1/2025 16:45,1.74E+12,BNBUSDT,5m,0,0,704.58,705.5,705.5,704.58,375.53,1297,False,264727.1407,338.697,238761.0001,0
1.73575E+12,1/1/2025 16:50,1.74E+12,BNBUSDT,5m,0,0,705.5,704.92,705.5,704.28,376.438,1663,False,265352.5412,237.969,167777.9377,0
1.73575E+12,1/1/2025 16:55,1.74E+12,BNBUSDT,5m,0,0,704.92,704.99,705.16,704.84,342.111,1086,False,241175.4582,111.76,78787.85785,0
1.73575E+12,1/1/2025 17:00,1.74E+12,BNBUSDT,5m,0,0,704.99,704.55,705.53,704.38,584.359,2166,False,411986.3079,418.686,295213.8178,0
1.73575E+12,1/1/2025 17:05,1.74E+12,BNBUSDT,5m,0,0,704.56,703.99,704.79,703.99,663.218,2053,False,467138.1976,256.866,180964.0344,0
1.73575E+12,1/1/2025 17:10,1.74E+12,BNBUSDT,5m,0,0,704,703.7,704.28,703.47,666.189,2455,False,468909.9378,398.015,280148.1899,0
1.73575E+12,1/1/2025 17:15,1.74E+12,BNBUSDT,5m,0,0,703.7,703.6,704.41,703.21,1184.613,3134,False,833857.6666,726.457,511440.3857,0
1.73575E+12,1/1/2025 17:20,1.74E+12,BNBUSDT,5m,0,0,703.6,704.99,705,703.6,418.721,1688,False,294893.9961,280.475,197520.928,0
1.73575E+12,1/1/2025 17:25,1.74E+12,BNBUSDT,5m,0,0,704.99,705.3,705.57,704.81,327.564,1015,False,230961.7073,135.156,95310.6334,0
1.73575E+12,1/1/2025 17:30,1.74E+12,BNBUSDT,5m,0,0,705.31,705.41,705.8,704.98,476.706,1595,False,336193.6124,181.139,127754.9165,0
1.73575E+12,1/1/2025 17:35,1.74E+12,BNBUSDT,5m,0,0,705.41,705.5,706,705.4,221.885,1455,False,156569.9257,95.021,67047.52297,0
1.73575E+12,1/1/2025 17:40,1.74E+12,BNBUSDT,5m,0,0,705.5,705.33,705.66,705.24,137.833,1450,False,97232.32397,65.142,45953.33773,0
1.73575E+12,1/1/2025 17:45,1.74E+12,BNBUSDT,5m,0,0,705.34,705.3,705.35,704.98,127.14,1562,False,89654.46285,64.345,45375.12142,0
1.73575E+12,1/1/2025 17:50,1.74E+12,BNBUSDT,5m,0,0,705.3,705.72,705.89,705.29,196.982,1357,False,139001.8948,134.354,94804.90886,0
1.73575E+12,1/1/2025 17:55,1.74E+12,BNBUSDT,5m,0,0,705.72,705.61,705.88,705.4,118.392,772,False,83537.73521,86.614,61113.90396,0
1.73575E+12,1/1/2025 18:00,1.74E+12,BNBUSDT,5m,0,0,705.61,704.86,705.89,704.8,300.547,1448,False,211955.1353,104.385,73640.75031,0
1.73575E+12,1/1/2025 18:05,1.74E+12,BNBUSDT,5m,0,0,704.85,704.75,704.9,704.45,134.166,1646,False,94543.89913,59.857,42181.33579,0
1.73576E+12,1/1/2025 18:10,1.74E+12,BNBUSDT,5m,0,0,704.75,704.78,704.99,704.65,126.11,600,False,88877.71597,92.292,65044.34091,0
1.73576E+12,1/1/2025 18:15,1.74E+12,BNBUSDT,5m,0,0,704.77,704.39,705.15,704.2,748.722,1355,False,527458.9919,88.53,62369.55409,0
1.73576E+12,1/1/2025 18:20,1.74E+12,BNBUSDT,5m,0,0,704.4,704.59,704.77,704.16,165.493,713,False,116581.5975,71.195,50152.73603,0
1.73576E+12,1/1/2025 18:25,1.74E+12,BNBUSDT,5m,0,0,704.58,704.62,705.2,704.5,341.965,1332,False,240972.7289,257.46,181417.1011,0
1.73576E+12,1/1/2025 18:30,1.74E+12,BNBUSDT,5m,0,0,704.62,706.02,706.11,704.6,731.351,2159,False,515910.8086,480.912,339240.8605,0
1.73576E+12,1/1/2025 18:35,1.74E+12,BNBUSDT,5m,0,0,706.03,705.87,706.03,705.3,490.317,1943,False,346002.0878,215.706,152221.9435,0
1.73576E+12,1/1/2025 18:40,1.74E+12,BNBUSDT,5m,0,0,705.86,705.8,706.02,705.35,487.248,1437,False,343831.4753,148.253,104622.1724,0
1.73576E+12,1/1/2025 18:45,1.74E+12,BNBUSDT,5m,0,0,705.8,705.7,706.36,705.66,396.682,1784,False,280103.611,248.016,175136.1272,0
1.73576E+12,1/1/2025 18:50,1.74E+12,BNBUSDT,5m,0,0,705.71,705.51,705.99,705.2,369.195,1536,False,260479.5286,163.049,115042.0269,0
1.73576E+12,1/1/2025 18:55,1.74E+12,BNBUSDT,5m,0,0,705.5,706.02,706.04,705.4,394.437,1239,False,278359.5808,277.939,196143.4957,0
1.73576E+12,1/1/2025 19:00,1.74E+12,BNBUSDT,5m,0,0,706.02,706.83,707,705.79,782.395,3328,False,552736.958,488.981,345418.4157,0
1.73576E+12,1/1/2025 19:05,1.74E+12,BNBUSDT,5m,0,0,706.83,706.22,706.83,705.88,380.714,1959,False,268863.964,282.308,199358.3749,0
1.73576E+12,1/1/2025 19:10,1.74E+12,BNBUSDT,5m,0,0,706.23,706.33,707,705.92,394.281,1573,False,278570.6317,241.975,170960.8991,0
1.73576E+12,1/1/2025 19:15,1.74E+12,BNBUSDT,5m,0,0,706.34,706.32,706.46,705.8,141.419,1295,False,99860.6032,69.561,49118.80565,0
1.73576E+12,1/1/2025 19:20,1.74E+12,BNBUSDT,5m,0,0,706.32,706.2,706.73,705.95,209.596,1055,False,148064.6992,159.903,112961.9982,0
1.73576E+12,1/1/2025 19:25,1.74E+12,BNBUSDT,5m,0,0,706.2,706.6,707.5,705.7,1915.668,2656,False,1353414.053,1606.094,1134704.983,0
1.73576E+12,1/1/2025 19:30,1.74E+12,BNBUSDT,5m,0,0,706.61,706,706.61,705.4,227.126,2674,False,160350.9998,108.008,76245.52068,0
1.73576E+12,1/1/2025 19:35,1.74E+12,BNBUSDT,5m,0,0,706,706.62,706.84,705.99,162.106,1529,False,114537.3636,102.201,72209.36289,0
1.73576E+12,1/1/2025 19:40,1.74E+12,BNBUSDT,5m,0,0,706.61,706.5,706.7,706.11,400.025,1325,False,282546.4521,105.485,74516.73983,0
1.73576E+12,1/1/2025 19:45,1.74E+12,BNBUSDT,5m,0,0,706.5,707.91,708.26,706.5,622.34,2672,False,440403.204,396.8,280786.2024,0
1.73576E+12,1/1/2025 19:50,1.74E+12,BNBUSDT,5m,0,0,707.91,707.47,707.99,707.4,482.086,1557,False,341154.4318,320.907,227097.3497,0
1.73576E+12,1/1/2025 19:55,1.74E+12,BNBUSDT,5m,0,0,707.47,707.85,708.2,707.17,1108.76,1933,False,784876.2927,642.871,454996.8873,0
1.73576E+12,1/1/2025 20:00,1.74E+12,BNBUSDT,5m,0,0,707.85,708.41,708.59,707.82,599.332,1571,False,424487.964,327.016,231576.7142,0
1.73576E+12,1/1/2025 20:05,1.74E+12,BNBUSDT,5m,0,0,708.41,708.7,708.71,708.05,566.309,1698,False,401228.1619,443.134,313949.5747,0
1.73576E+12,1/1/2025 20:10,1.74E+12,BNBUSDT,5m,0,0,708.71,708.61,708.89,708.53,515.973,1248,False,365673.7477,177.754,125974.4018,0
1.73576E+12,1/1/2025 20:15,1.74E+12,BNBUSDT,5m,0,0,708.6,708.06,709.01,707.8,258.68,1420,False,183336.4482,196.382,139199.3099,0
1.73576E+12,1/1/2025 20:20,1.74E+12,BNBUSDT,5m,0,0,708.06,708,708.28,707.83,152.875,815,False,108245.739,92.433,65448.62681,0
1.73576E+12,1/1/2025 20:25,1.74E+12,BNBUSDT,5m,0,0,707.99,708.14,708.37,707.73,277.834,1091,False,196727.7563,129.838,91942.68919,0
1.73576E+12,1/1/2025 20:30,1.74E+12,BNBUSDT,5m,0,0,708.15,707.97,708.56,707.96,219.531,1367,False,155483.7855,119.428,84588.83286,0
1.73576E+12,1/1/2025 20:35,1.74E+12,BNBUSDT,5m,0,0,707.97,708.08,708.23,707.96,176.916,876,False,125279.4943,88.994,63020.26303,0
1.73576E+12,1/1/2025 20:40,1.74E+12,BNBUSDT,5m,0,0,708.09,708.16,708.48,708.03,222.774,1069,False,157767.2625,162.599,115149.8829,0
1.73576E+12,1/1/2025 20:45,1.74E+12,BNBUSDT,5m,0,0,708.16,708.59,708.6,708.15,219.771,966,False,155684.1626,115.49,81812.64342,0
1.73576E+12,1/1/2025 20:50,1.74E+12,BNBUSDT,5m,0,0,708.59,708.48,708.6,708.4,132.131,852,False,93613.671,89.818,63635.78069,0
1.73576E+12,1/1/2025 20:55,1.74E+12,BNBUSDT,5m,0,0,708.48,708.22,708.57,708.19,133.057,723,False,94244.61676,71.053,50327.4131,0
1.73577E+12,1/1/2025 21:00,1.74E+12,BNBUSDT,5m,0,0,708.21,708.13,708.79,708.02,382.902,1259,False,271246.5226,209.11,148140.4837,0
1.73577E+12,1/1/2025 21:05,1.74E+12,BNBUSDT,5m,0,0,708.12,707.8,708.27,707.55,391.263,1698,False,276958.6666,249.2,176402.8831,0
1.73577E+12,1/1/2025 21:10,1.74E+12,BNBUSDT,5m,0,0,707.8,707.89,708.1,707.2,297.038,1127,False,210203.3983,184.219,130361.9938,0
1.73577E+12,1/1/2025 21:15,1.74E+12,BNBUSDT,5m,0,0,707.89,707.46,708.05,707.26,229.86,1057,False,162680.8936,100.419,71070.98819,0
1.73577E+12,1/1/2025 21:20,1.74E+12,BNBUSDT,5m,0,0,707.45,708,708.36,707.27,443.726,1653,False,314010.8949,220.101,155767.5906,0
1.73577E+12,1/1/2025 21:25,1.74E+12,BNBUSDT,5m,0,0,708,707.83,708.1,707.6,188.818,1405,False,133636.1739,109.966,77829.37676,0
1.73577E+12,1/1/2025 21:30,1.74E+12,BNBUSDT,5m,0,0,707.83,707.5,707.95,707.31,212.173,1354,False,150145.1753,132.475,93748.35632,0
1.73577E+12,1/1/2025 21:35,1.74E+12,BNBUSDT,5m,0,0,707.5,707.24,707.64,707.01,200.532,1034,False,141837.6979,141.406,100020.108,0
1.73577E+12,1/1/2025 21:40,1.74E+12,BNBUSDT,5m,0,0,707.24,707.15,707.8,707.15,275.411,962,False,194838.5709,121.691,86096.21623,0
1.73577E+12,1/1/2025 21:45,1.74E+12,BNBUSDT,5m,0,0,707.16,707.53,707.67,707.15,399.024,1070,False,282250.3022,189.066,133743.504,0
1.73577E+12,1/1/2025 21:50,1.74E+12,BNBUSDT,5m,0,0,707.53,707.76,708.04,707.52,217.082,1115,False,153652.2343,125.435,88785.44713,0
1.73577E+12,1/1/2025 21:55,1.74E+12,BNBUSDT,5m,0,0,707.76,707.96,707.97,707.56,114.327,817,False,80914.5707,54.513,38581.30887,0
1.73577E+12,1/1/2025 22:00,1.74E+12,BNBUSDT,5m,0,0,707.97,707.56,708.1,707.56,153.362,813,False,108566.4716,53.271,37711.73991,0
1.73577E+12,1/1/2025 22:05,1.74E+12,BNBUSDT,5m,0,0,707.57,707.5,707.57,707.1,213.836,971,False,151252.9406,115.604,81769.24046,0
1.73577E+12,1/1/2025 22:10,1.74E+12,BNBUSDT,5m,0,0,707.5,708.49,708.5,707.49,290.157,671,False,205442.6671,230.266,163049.0226,0
1.73577E+12,1/1/2025 22:15,1.74E+12,BNBUSDT,5m,0,0,708.49,708,708.52,707.89,350.276,891,False,248074.8812,110.531,78272.25891,0
1.73577E+12,1/1/2025 22:20,1.74E+12,BNBUSDT,5m,0,0,707.99,708.07,708.49,707.89,163.323,749,False,115657.4385,89.253,63202.77705,0
1.73577E+12,1/1/2025 22:25,1.74E+12,BNBUSDT,5m,0,0,708.08,707.49,708.57,707.44,484.956,1574,False,343353.2769,213.881,151430.7215,0
1.73577E+12,1/1/2025 22:30,1.74E+12,BNBUSDT,5m,0,0,707.5,707.99,708,707.5,191.876,630,False,135806.9068,163.02,115382.4911,0
1.73577E+12,1/1/2025 22:35,1.74E+12,BNBUSDT,5m,0,0,708,707.66,708,707.59,209.276,604,False,148142.1318,60.618,42907.66364,0
1.73577E+12,1/1/2025 22:40,1.74E+12,BNBUSDT,5m,0,0,707.66,707.37,707.67,707.21,246.654,778,False,174490.345,96.374,68175.62448,0
1.73577E+12,1/1/2025 22:45,1.74E+12,BNBUSDT,5m,0,0,707.37,707.68,707.68,707.36,160.139,600,False,113290.2126,69.65,49273.1583,0
1.73577E+12,1/1/2025 22:50,1.74E+12,BNBUSDT,5m,0,0,707.68,707.86,708,707.4,553.107,933,False,391451.9705,435.124,307941.5895,0
1.73577E+12,1/1/2025 22:55,1.74E+12,BNBUSDT,5m,0,0,707.87,707.58,708,707.57,462.683,1402,False,327535.7271,186.269,131863.3401,0
1.73577E+12,1/1/2025 23:00,1.74E+12,BNBUSDT,5m,0,0,707.58,707.96,708,707.2,526.647,2406,False,372665.507,217.107,153631.3363,0
1.73577E+12,1/1/2025 23:05,1.74E+12,BNBUSDT,5m,0,0,707.95,708.53,709,707.79,752.487,1927,False,532911.8981,540.833,382998.0813,0
1.73577E+12,1/1/2025 23:10,1.74E+12,BNBUSDT,5m,0,0,708.53,708.39,709,708.2,253.71,1059,False,179795.0094,163.81,116087.9662,0
1.73577E+12,1/1/2025 23:15,1.74E+12,BNBUSDT,5m,0,0,708.38,707.35,708.38,707.18,288.311,1194,False,203995.8864,80.203,56757.01363,0
1.73577E+12,1/1/2025 23:20,1.74E+12,BNBUSDT,5m,0,0,707.34,707.51,707.7,707.34,135.405,757,False,95807.31893,47.743,33781.05571,0
1.73577E+12,1/1/2025 23:25,1.74E+12,BNBUSDT,5m,0,0,707.51,707.36,707.68,707.34,183.871,849,False,130084.6792,65.259,46171.86381,0
1.73577E+12,1/1/2025 23:30,1.74E+12,BNBUSDT,5m,0,0,707.37,707.69,707.7,707.19,350.608,1373,False,247995.4572,252.188,178379.7682,0
1.73577E+12,1/1/2025 23:35,1.74E+12,BNBUSDT,5m,0,0,707.7,707.56,708.08,707.32,536.494,2025,False,379668.6546,387.414,274193.4198,0
1.73577E+12,1/1/2025 23:40,1.74E+12,BNBUSDT,5m,0,0,707.57,708.18,708.19,707.56,111.973,1315,False,79277.39714,64.85,45909.30362,0
1.73578E+12,1/1/2025 23:45,1.74E+12,BNBUSDT,5m,0,0,708.18,707.65,708.19,707.6,342.853,2338,False,242704.0277,175.708,124384.238,0
1.73578E+12,1/1/2025 23:50,1.74E+12,BNBUSDT,5m,0,0,707.64,707.76,707.8,706.77,910.417,1353,False,643941.5885,145.856,103206.5846,0
1.73578E+12,1/1/2025 23:55,1.74E+12,BNBUSDT,5m,0,0,707.76,707.84,708.3,707.7,305.923,844,False,216590.4313,170.892,121002.2398,0
